system:index,0,0.5,1,1.5,total_area_96,total_area_20,total_loss,total_gain,change,per_change,seascape_size
"-1,962,401",S,S,S,S,7.886550539,22.28654518,0.293655546,14.69365019,14.39999464,182.5892647,25
"-1,961,401",S,S,S,S,18.05269484,21.85131503,1.130482157,4.929102352,3.79862019,21.04184568,25
"-1,960,401",MS,S,S,S,2.331841228,18.1538512,0.18904339,16.01105336,15.82200997,678.5200373,25
"-1,959,401",MS,MS,MS,MS,2.030004183,15.56960102,0.288819689,13.82841653,13.53959684,666.9738393,25
"-1,958,401",MSR,MS,MS,M,10.32462349,9.749690108,1.33235534,0.757421956,-0.574933384,-5.568565134,25
"-1,957,401",MSR,MSR,MSR,MSR,5.573492634,3.791861668,2.934745213,1.153114247,-1.781630966,-31.96614911,25
"-1,956,401",N,N,N,N,0,0,0,0,0,0,25
"-1,955,401",N,N,N,N,0,0,0,0,0,0,25
"-1,954,401",N,N,N,N,0,0,0,0,0,0,25
"-1,953,401",N,N,N,N,0,0,0,0,0,0,25
"-1,952,401",N,N,N,N,0,0,0,0,0,0,25
"-1,951,401",N,N,N,N,0,0,0,0,0,0,25
"-1,950,401",N,N,N,N,0,0,0,0,0,0,25
"-1,949,401",N,N,N,N,0,0,0,0,0,0,25
"-1,948,401",N,N,N,N,0,0,0,0,0,0,25
"-1,947,401",N,N,N,N,0,0,0,0,0,0,25
"-1,946,401",N,N,N,N,0,0,0,0,0,0,25
"-1,945,401",N,N,N,N,0,0,0,0,0,0,25
"-1,944,401",N,N,N,N,0,0,0,0,0,0,25
"-1,943,401",N,N,N,N,0,0,0,0,0,0,25
"-1,982,402",N,N,N,N,0,0,0,0,0,0,25
"-1,981,402",N,N,N,N,0,0,0,0,0,0,25
"-1,980,402",N,N,N,N,0,0,0,0,0,0,25
"-1,979,402",N,N,N,N,0,0,0,0,0,0,25
"-1,978,402",N,N,N,N,0,0,0,0,0,0,25
"-1,977,402",N,N,N,N,0,0,0,0,0,0,25
"-1,976,402",N,N,N,N,0,0,0,0,0,0,25
"-1,975,402",N,N,N,N,0,0,0,0,0,0,25
"-1,974,402",N,N,N,N,0,0,0,0,0,0,25
"-1,973,402",N,N,N,N,0,0,0,0,0,0,25
"-1,972,402",N,N,N,N,0,0,0,0,0,0,25
"-1,971,402",N,N,N,N,0,0,0,0,0,0,25
"-1,970,402",S,N,N,N,0.06637111,0.043395802,0.055309131,0.032333823,-0.022975308,-34.61642874,25
"-1,969,402",N,N,N,N,0,0,0,0,0,0,25
"-1,968,402",N,N,N,N,0,0,0,0,0,0,25
"-1,967,402",N,N,N,N,0,0,0,0,0,0,25
"-1,966,402",M,N,N,N,0.043392814,0.038287763,0.00510505,0,-0.005105051,-11.76473828,25
"-1,965,402",N,N,N,N,0,0,0,0,0,0,25
"-1,964,402",N,N,N,N,0,0,0,0,0,0,25
"-1,963,402",M,M,M,M,0.444765915,0.441362563,0.003403353,0,-0.003403352,-0.765200724,25
"-1,962,402",MS,MS,MS,MS,6.830949682,17.97687801,0.109477808,11.25540613,11.14592833,163.1680636,25
"-1,961,402",S,S,S,S,14.2904002,19.61311839,2.668265398,7.990983584,5.32271819,37.24680985,25
"-1,960,402",S,S,S,S,4.315753853,15.129741,1.943258422,12.75724557,10.81398715,250.570063,25
"-1,959,402",MSR,MS,MS,MS,5.132551752,11.12368031,0.438790044,6.429918598,5.991128553,116.728069,25
"-1,958,402",MS,MS,MS,M,8.188895568,12.26068906,0.572412782,4.644206273,4.071793491,49.7233535,25
"-1,957,402",MSR,MSR,MSR,MSR,7.698733709,6.398523846,2.569552849,1.269342985,-1.300209863,-16.88861977,25
"-1,956,402",SR,S,S,N,0.370702347,0.001701723,0.370702347,0.001701723,-0.369000624,-99.54094626,25
"-1,955,402",N,N,N,N,0,0,0,0,0,0,25
"-1,954,402",N,N,N,N,0,0,0,0,0,0,25
"-1,953,402",N,N,N,N,0,0,0,0,0,0,25
"-1,952,402",N,N,N,N,0,0,0,0,0,0,25
"-1,951,402",N,N,N,N,0,0,0,0,0,0,25
"-1,950,402",N,N,N,N,0,0,0,0,0,0,25
"-1,949,402",N,N,N,N,0,0,0,0,0,0,25
"-1,948,402",N,N,N,N,0,0,0,0,0,0,25
"-1,947,402",N,N,N,N,0,0,0,0,0,0,25
"-1,946,402",N,N,N,N,0,0,0,0,0,0,25
"-1,945,402",N,N,N,N,0,0,0,0,0,0,25
"-1,944,402",N,N,N,N,0,0,0,0,0,0,25
"-1,943,402",N,N,N,N,0,0,0,0,0,0,25
"-1,982,403",N,N,N,N,0,0,0,0,0,0,25
"-1,981,403",N,N,N,N,0,0,0,0,0,0,25
"-1,980,403",N,N,N,N,0,0,0,0,0,0,25
"-1,979,403",N,N,N,N,0,0,0,0,0,0,25
"-1,978,403",N,N,N,N,0,0,0,0,0,0,25
"-1,977,403",N,N,N,N,0,0,0,0,0,0,25
"-1,976,403",N,N,N,N,0,0,0,0,0,0,25
"-1,975,403",N,N,N,N,0,0,0,0,0,0,25
"-1,974,403",N,N,N,N,0,0,0,0,0,0,25
"-1,973,403",N,N,N,N,0,0,0,0,0,0,25
"-1,972,403",N,N,N,N,0,0,0,0,0,0,25
"-1,971,403",N,N,N,N,0,0,0,0,0,0,25
"-1,970,403",N,N,N,N,0,0,0,0,0,0,25
"-1,969,403",N,N,N,N,0,0,0,0,0,0,25
"-1,968,403",N,N,N,N,0,0,0,0,0,0,25
"-1,967,403",N,N,N,N,0,0,0,0,0,0,25
"-1,966,403",M,N,N,N,0.033177324,0.031475927,0.001701397,0,-0.001701397,-5.128192376,25
"-1,965,403",N,N,N,N,0,0,0,0,0,0,25
"-1,964,403",M,N,N,N,0.046788598,0.046788598,0,0,0,0,25
"-1,963,403",M,M,M,M,3.570118658,3.458665996,0.114855945,0.003403284,-0.111452662,-3.121819544,25
"-1,962,403",MS,MS,MS,MS,7.966245537,12.063763,0.516123079,4.613640537,4.097517458,51.43599251,25
"-1,961,403",S,S,S,S,9.819610328,21.34559458,0.81813838,12.34412263,11.52598425,117.3772061,25
"-1,960,403",S,S,S,S,2.64343274,13.42652752,1.200663535,11.98375832,10.78309478,407.9201493,25
"-1,959,403",MSR,MS,MS,MS,2.754051078,15.93249995,0.287837062,13.46628593,13.17844887,478.5114181,25
"-1,958,403",MSR,M,M,M,2.50027298,15.83102067,0.192558773,13.52330647,13.33074769,533.1716895,25
"-1,957,403",M,M,M,M,5.031702483,4.896073916,0.220318732,0.084690165,-0.135628567,-2.695480654,25
"-1,956,403",MSR,MSR,MSR,MSR,6.738357486,5.006043359,3.262383209,1.530069081,-1.732314127,-25.70825503,25
"-1,955,403",SR,N,N,N,0.109257685,0.000850638,0.109257685,0.000850638,-0.108407047,-99.22143875,25
"-1,954,403",N,N,N,N,0,0,0,0,0,0,25
"-1,953,403",N,N,N,N,0,0,0,0,0,0,25
"-1,952,403",N,N,N,N,0,0,0,0,0,0,25
"-1,951,403",N,N,N,N,0,0,0,0,0,0,25
"-1,950,403",N,N,N,N,0,0,0,0,0,0,25
"-1,949,403",N,N,N,N,0,0,0,0,0,0,25
"-1,948,403",N,N,N,N,0,0,0,0,0,0,25
"-1,947,403",N,N,N,N,0,0,0,0,0,0,25
"-1,946,403",N,N,N,N,0,0,0,0,0,0,25
"-1,945,403",N,N,N,N,0,0,0,0,0,0,25
"-1,944,403",N,N,N,N,0,0,0,0,0,0,25
"-1,943,403",N,N,N,N,0,0,0,0,0,0,25
"-1,982,404",N,N,N,N,0,0,0,0,0,0,25
"-1,981,404",N,N,N,N,0,0,0,0,0,0,25
"-1,980,404",N,N,N,N,0,0,0,0,0,0,25
"-1,979,404",N,N,N,N,0,0,0,0,0,0,25
"-1,978,404",N,N,N,N,0,0,0,0,0,0,25
"-1,977,404",N,N,N,N,0,0,0,0,0,0,25
"-1,976,404",N,N,N,N,0,0,0,0,0,0,25
"-1,975,404",N,N,N,N,0,0,0,0,0,0,25
"-1,974,404",N,N,N,N,0,0,0,0,0,0,25
"-1,973,404",N,N,N,N,0,0,0,0,0,0,25
"-1,972,404",N,N,N,N,0,0,0,0,0,0,25
"-1,971,404",N,N,N,N,0,0,0,0,0,0,25
"-1,970,404",N,N,N,N,0,0,0,0,0,0,25
"-1,969,404",N,N,N,N,0,0,0,0,0,0,25
"-1,968,404",N,N,N,N,0,0,0,0,0,0,25
"-1,967,404",N,N,N,N,0,0,0,0,0,0,25
"-1,966,404",M,N,N,N,0.091847787,0.065483925,0.026363862,0,-0.026363862,-28.70386197,25
"-1,965,404",N,N,N,N,0,0,0,0,0,0,25
"-1,964,404",N,N,N,N,0,0,0,0,0,0,25
"-1,963,404",N,N,N,N,0,0,0,0,0,0,25
"-1,962,404",MS,MS,MS,M,2.395586468,6.34918986,0.197316977,4.150920367,3.953603392,165.036973,25
"-1,961,404",S,S,S,S,4.248440233,22.95423603,0.097533047,18.80332884,18.7057958,440.2979628,25
"-1,960,404",S,S,S,S,11.33122931,18.30577594,2.71889262,9.693439257,6.97454663,61.55154431,25
"-1,959,404",S,S,S,S,2.453228244,18.4698668,0.42526982,16.44190837,16.01663856,652.8800814,25
"-1,958,404",S,S,N,N,0.148555107,19.65401181,0.041670672,19.54712738,19.50545671,13130.11521,25
"-1,957,404",MS,M,M,M,10.12874627,10.7180066,1.491200392,2.080460734,0.589260338,5.817702631,25
"-1,956,404",MSR,MSR,MSR,MSR,9.143041849,7.266169935,4.029804075,2.15293216,-1.876871914,-20.52787185,25
"-1,955,404",SR,N,N,N,0.080710948,0,0.080710948,0,-0.080710948,-100,25
"-1,954,404",N,N,N,N,0,0,0,0,0,0,25
"-1,953,404",N,N,N,N,0,0,0,0,0,0,25
"-1,952,404",N,N,N,N,0,0,0,0,0,0,25
"-1,951,404",N,N,N,N,0,0,0,0,0,0,25
"-1,950,404",N,N,N,N,0,0,0,0,0,0,25
"-1,949,404",N,N,N,N,0,0,0,0,0,0,25
"-1,948,404",N,N,N,N,0,0,0,0,0,0,25
"-1,947,404",N,N,N,N,0,0,0,0,0,0,25
"-1,946,404",N,N,N,N,0,0,0,0,0,0,25
"-1,945,404",N,N,N,N,0,0,0,0,0,0,25
"-1,944,404",N,N,N,N,0,0,0,0,0,0,25
"-1,943,404",N,N,N,N,0,0,0,0,0,0,25
"-1,982,405",N,N,N,N,0,0,0,0,0,0,25
"-1,981,405",N,N,N,N,0,0,0,0,0,0,25
"-1,980,405",N,N,N,N,0,0,0,0,0,0,25
"-1,979,405",N,N,N,N,0,0,0,0,0,0,25
"-1,978,405",N,N,N,N,0,0,0,0,0,0,25
"-1,977,405",N,N,N,N,0,0,0,0,0,0,25
"-1,976,405",N,N,N,N,0,0,0,0,0,0,25
"-1,975,405",N,N,N,N,0,0,0,0,0,0,25
"-1,974,405",N,N,N,N,0,0,0,0,0,0,25
"-1,973,405",N,N,N,N,0,0,0,0,0,0,25
"-1,972,405",N,N,N,N,0,0,0,0,0,0,25
"-1,971,405",N,N,N,N,0,0,0,0,0,0,25
"-1,970,405",N,N,N,N,0,0,0,0,0,0,25
"-1,969,405",S,S,N,N,0.229570734,0.176003801,0.157298486,0.103731553,-0.053566933,-23.33351994,25
"-1,968,405",N,N,N,N,0,0,0,0,0,0,25
"-1,967,405",N,N,N,N,0,0,0,0,0,0,25
"-1,966,405",M,M,N,N,0.162398517,0.125838155,0.036560362,0,-0.036560362,-22.51274376,25
"-1,965,405",M,N,N,N,0.006234955,0.006234955,0,0,0,0,25
"-1,964,405",M,M,N,N,0.175714535,0.158709978,0.017854793,0.000850236,-0.017004557,-9.677376433,25
"-1,963,405",N,N,N,N,0,0,0,0,0,0,25
"-1,962,405",MS,MS,MS,MS,1.751143856,1.872174202,0.422052826,0.543083172,0.121030346,6.911502192,25
"-1,961,405",S,S,S,S,7.284486819,19.12585876,1.590348767,13.4317207,11.84137194,162.5560212,25
"-1,960,405",S,S,S,S,1.854545836,20.08213445,0.190475094,18.41806371,18.22758861,982.8599682,25
"-1,959,405",S,S,S,S,0.460572879,17.4530427,0.043365419,17.03583524,16.99246982,3689.420414,25
"-1,958,405",S,N,N,N,0.077657512,21.45637868,0.00085029,21.37957146,21.37872117,27529.49537,25
"-1,957,405",MS,M,M,M,8.477303659,8.364033325,1.362418009,1.249147675,-0.113270334,-1.336159922,25
"-1,956,405",MSR,MSR,MSR,MSR,10.87048042,8.95531101,3.514869436,1.599700028,-1.915169407,-17.61807513,25
"-1,955,405",N,N,N,N,0,0,0,0,0,0,25
"-1,954,405",N,N,N,N,0,0,0,0,0,0,25
"-1,953,405",N,N,N,N,0,0,0,0,0,0,25
"-1,952,405",N,N,N,N,0,0,0,0,0,0,25
"-1,951,405",N,N,N,N,0,0,0,0,0,0,25
"-1,950,405",N,N,N,N,0,0,0,0,0,0,25
"-1,949,405",N,N,N,N,0,0,0,0,0,0,25
"-1,948,405",N,N,N,N,0,0,0,0,0,0,25
"-1,947,405",N,N,N,N,0,0,0,0,0,0,25
"-1,946,405",N,N,N,N,0,0,0,0,0,0,25
"-1,945,405",N,N,N,N,0,0,0,0,0,0,25
"-1,944,405",N,N,N,N,0,0,0,0,0,0,25
"-1,943,405",N,N,N,N,0,0,0,0,0,0,25
"-1,982,406",N,N,N,N,0,0,0,0,0,0,25
"-1,981,406",N,N,N,N,0,0,0,0,0,0,25
"-1,980,406",N,N,N,N,0,0,0,0,0,0,25
"-1,979,406",N,N,N,N,0,0,0,0,0,0,25
"-1,978,406",N,N,N,N,0,0,0,0,0,0,25
"-1,977,406",N,N,N,N,0,0,0,0,0,0,25
"-1,976,406",N,N,N,N,0,0,0,0,0,0,25
"-1,975,406",N,N,N,N,0,0,0,0,0,0,25
"-1,974,406",N,N,N,N,0,0,0,0,0,0,25
"-1,973,406",N,N,N,N,0,0,0,0,0,0,25
"-1,972,406",N,N,N,N,0,0,0,0,0,0,25
"-1,971,406",N,N,N,N,0,0,0,0,0,0,25
"-1,970,406",N,N,N,N,0,0,0,0,0,0,25
"-1,969,406",N,N,N,N,0,0,0,0,0,0,25
"-1,968,406",N,N,N,N,0,0,0,0,0,0,25
"-1,967,406",N,N,N,N,0,0,0,0,0,0,25
"-1,966,406",N,N,N,N,0,0,0,0,0,0,25
"-1,965,406",M,N,N,N,0.102586797,0.098335987,0.004250809,0,-0.00425081,-4.143622887,25
"-1,964,406",M,M,M,M,1.388991269,1.243065409,0.14592586,0,-0.14592586,-10.50588749,25
"-1,963,406",M,M,M,M,1.32119161,1.272174455,0.049867132,0.000849978,-0.049017155,-3.710071622,25
"-1,962,406",MS,M,M,M,1.688720892,2.176874591,0.144788687,0.632942385,0.488153699,28.90671284,25
"-1,961,406",S,S,S,S,5.997655257,18.16272151,1.346280042,13.5113463,12.16506625,202.8303684,25
"-1,960,406",S,S,S,S,1.418419286,10.01594523,0.733596996,9.331122936,8.597525944,606.1343094,25
"-1,959,406",S,S,S,S,3.387459394,19.73159291,0.405494201,16.74962772,16.34413352,482.4894298,25
"-1,958,406",S,S,S,S,1.054511668,21.97293973,0.115902929,21.03433099,20.91842806,1983.707596,25
"-1,957,406",MS,M,M,M,7.231517752,8.095577382,0.738764123,1.602823753,0.86405963,11.94852394,25
"-1,956,406",MSR,MSR,MSR,MSR,11.88874618,9.871753765,3.857994328,1.841001917,-2.016992412,-16.96556039,25
"-1,955,406",S,N,N,N,0.000850032,0,0.000850032,0,-0.000850032,-100,25
"-1,954,406",N,N,N,N,0,0,0,0,0,0,25
"-1,953,406",N,N,N,N,0,0,0,0,0,0,25
"-1,952,406",N,N,N,N,0,0,0,0,0,0,25
"-1,951,406",N,N,N,N,0,0,0,0,0,0,25
"-1,950,406",N,N,N,N,0,0,0,0,0,0,25
"-1,949,406",N,N,N,N,0,0,0,0,0,0,25
"-1,948,406",N,N,N,N,0,0,0,0,0,0,25
"-1,947,406",N,N,N,N,0,0,0,0,0,0,25
"-1,946,406",N,N,N,N,0,0,0,0,0,0,25
"-1,945,406",N,N,N,N,0,0,0,0,0,0,25
"-1,944,406",N,N,N,N,0,0,0,0,0,0,25
"-1,943,406",N,N,N,N,0,0,0,0,0,0,25
"-1,982,407",N,N,N,N,0,0,0,0,0,0,25
"-1,981,407",N,N,N,N,0,0,0,0,0,0,25
"-1,980,407",N,N,N,N,0,0,0,0,0,0,25
"-1,979,407",N,N,N,N,0,0,0,0,0,0,25
"-1,978,407",N,N,N,N,0,0,0,0,0,0,25
"-1,977,407",N,N,N,N,0,0,0,0,0,0,25
"-1,976,407",N,N,N,N,0,0,0,0,0,0,25
"-1,975,407",N,N,N,N,0,0,0,0,0,0,25
"-1,974,407",N,N,N,N,0,0,0,0,0,0,25
"-1,973,407",N,N,N,N,0,0,0,0,0,0,25
"-1,972,407",N,N,N,N,0,0,0,0,0,0,25
"-1,971,407",N,N,N,N,0,0,0,0,0,0,25
"-1,970,407",N,N,N,N,0,0,0,0,0,0,25
"-1,969,407",M,N,N,N,0.037390058,0.035690507,0.003399101,0.00169955,-0.001699551,-4.545462326,25
"-1,968,407",M,N,N,N,0.105093057,0.09999454,0.00679833,0.001699813,-0.005098517,-4.851430861,25
"-1,967,407",M,N,N,N,0.060616821,0.038522904,0.022093917,0,-0.022093917,-36.44849175,25
"-1,966,407",M,N,N,N,0.052688346,0.050988737,0.001699609,0,-0.001699609,-3.22577786,25
"-1,965,407",M,N,N,N,0.094324113,0.089225533,0.00509858,0,-0.00509858,-5.405383457,25
"-1,964,407",M,M,M,M,0.406262513,0.392097293,0.014165221,0,-0.01416522,-3.486715989,25
"-1,963,407",M,M,M,M,8.712135755,8.293991988,0.432591673,0.014447907,-0.418143767,-4.799555227,25
"-1,962,407",MS,M,M,M,10.04652931,12.69517737,0.397452946,3.04610101,2.648648068,26.36381169,25
"-1,961,407",S,S,S,S,1.331460368,22.81929706,0.013599488,21.50143618,21.48783669,1613.854772,25
"-1,960,407",S,S,S,S,6.001891534,21.9055354,0.249581112,16.15322497,15.90364387,264.9771955,25
"-1,959,407",S,S,S,S,4.201465691,22.47657928,0.254380239,18.52949383,18.27511359,434.9699589,25
"-1,958,407",S,S,N,N,0.168166933,21.43215904,0.00793139,21.2719235,21.26399211,12644.57389,25
"-1,957,407",MS,M,M,M,9.952236182,9.626274457,0.707656595,0.381694869,-0.325961725,-3.275261148,25
"-1,956,407",MSR,MSR,MSR,MSR,10.87046085,10.28458186,2.641726271,2.05584729,-0.585878981,-5.389642531,25
"-1,955,407",SR,S,N,N,0.312442162,0,0.312442162,0,-0.312442162,-100,25
"-1,954,407",N,N,N,N,0,0,0,0,0,0,25
"-1,953,407",N,N,N,N,0,0,0,0,0,0,25
"-1,952,407",N,N,N,N,0,0,0,0,0,0,25
"-1,951,407",N,N,N,N,0,0,0,0,0,0,25
"-1,950,407",N,N,N,N,0,0,0,0,0,0,25
"-1,949,407",N,N,N,N,0,0,0,0,0,0,25
"-1,948,407",N,N,N,N,0,0,0,0,0,0,25
"-1,947,407",N,N,N,N,0,0,0,0,0,0,25
"-1,946,407",N,N,N,N,0,0,0,0,0,0,25
"-1,945,407",N,N,N,N,0,0,0,0,0,0,25
"-1,944,407",N,N,N,N,0,0,0,0,0,0,25
"-1,943,407",N,N,N,N,0,0,0,0,0,0,25
"-1,982,408",N,N,N,N,0,0,0,0,0,0,25
"-1,981,408",N,N,N,N,0,0,0,0,0,0,25
"-1,980,408",N,N,N,N,0,0,0,0,0,0,25
"-1,979,408",N,N,N,N,0,0,0,0,0,0,25
"-1,978,408",N,N,N,N,0,0,0,0,0,0,25
"-1,977,408",N,N,N,N,0,0,0,0,0,0,25
"-1,976,408",N,N,N,N,0,0,0,0,0,0,25
"-1,975,408",N,N,N,N,0,0,0,0,0,0,25
"-1,974,408",N,N,N,N,0,0,0,0,0,0,25
"-1,973,408",N,N,N,N,0,0,0,0,0,0,25
"-1,972,408",N,N,N,N,0,0,0,0,0,0,25
"-1,971,408",N,N,N,N,0,0,0,0,0,0,25
"-1,970,408",N,N,N,N,0,0,0,0,0,0,25
"-1,969,408",MS,M,M,M,3.885700528,3.932426751,0.04587916,0.092605382,0.046726223,1.20251735,25
"-1,968,408",MS,MS,MS,MS,9.220199732,9.550036622,1.916994766,2.246831655,0.32983689,3.577329121,25
"-1,967,408",MS,MS,MS,S,1.597540366,2.841862606,0.760376268,2.004698509,1.24432224,77.88987787,25
"-1,966,408",MS,MS,MS,N,0.569262811,7.087393047,0.097141991,6.615272228,6.518130236,1145.012481,25
"-1,965,408",MS,M,M,M,0.96243041,7.147754159,0.074205887,6.259529637,6.185323749,642.6775053,25
"-1,964,408",MS,MS,MS,MS,3.501968468,13.47318378,0.276137223,10.24735254,9.971215314,284.7317275,25
"-1,963,408",MS,MS,MS,MS,1.932963494,5.55840891,0.253177057,3.878622473,3.625445416,187.5589181,25
"-1,962,408",MS,MS,MS,MS,3.924018935,6.965208752,0.241018752,3.282208569,3.041189817,77.50191493,25
"-1,961,408",S,S,N,N,0.184377851,22.37686289,0.02124029,22.21372533,22.19248504,12036.41594,25
"-1,960,408",S,S,S,N,0.315508967,21.18763341,0.038235053,20.9103595,20.87212444,6615.382327,25
"-1,959,408",S,S,S,S,1.038896577,21.60004062,0.063724535,20.62486858,20.56114404,1979.132909,25
"-1,958,408",MS,M,M,N,0.317188083,17.84025597,0.058056105,17.58112399,17.52306789,5524.50386,25
"-1,957,408",M,M,M,M,11.05460105,11.50523342,0.382067605,0.832699979,0.450632368,4.076423617,25
"-1,956,408",MSR,MSR,M,M,9.012749436,8.445162816,0.844885404,0.277298783,-0.56758662,-6.297596799,25
"-1,955,408",MSR,MSR,MSR,MSR,3.843030668,2.377660489,2.350673015,0.885302836,-1.465370179,-38.13058769,25
"-1,954,408",N,N,N,N,0,0,0,0,0,0,25
"-1,953,408",N,N,N,N,0,0,0,0,0,0,25
"-1,952,408",N,N,N,N,0,0,0,0,0,0,25
"-1,951,408",N,N,N,N,0,0,0,0,0,0,25
"-1,950,408",N,N,N,N,0,0,0,0,0,0,25
"-1,949,408",N,N,N,N,0,0,0,0,0,0,25
"-1,948,408",N,N,N,N,0,0,0,0,0,0,25
"-1,947,408",N,N,N,N,0,0,0,0,0,0,25
"-1,946,408",N,N,N,N,0,0,0,0,0,0,25
"-1,945,408",N,N,N,N,0,0,0,0,0,0,25
"-1,944,408",N,N,N,N,0,0,0,0,0,0,25
"-1,943,408",N,N,N,N,0,0,0,0,0,0,25
"-1,982,409",N,N,N,N,0,0,0,0,0,0,25
"-1,981,409",N,N,N,N,0,0,0,0,0,0,25
"-1,980,409",N,N,N,N,0,0,0,0,0,0,25
"-1,979,409",N,N,N,N,0,0,0,0,0,0,25
"-1,978,409",N,N,N,N,0,0,0,0,0,0,25
"-1,977,409",N,N,N,N,0,0,0,0,0,0,25
"-1,976,409",N,N,N,N,0,0,0,0,0,0,25
"-1,975,409",N,N,N,N,0,0,0,0,0,0,25
"-1,974,409",N,N,N,N,0,0,0,0,0,0,25
"-1,973,409",N,N,N,N,0,0,0,0,0,0,25
"-1,972,409",M,N,N,N,0.02802835,0.025480332,0.002548017,0,-0.002548018,-9.09085979,25
"-1,971,409",N,N,N,N,0,0,0,0,0,0,25
"-1,970,409",N,N,N,N,0,0,0,0,0,0,25
"-1,969,409",MS,N,N,N,0.098262571,0.099112349,0.020388465,0.021238243,0.000849778,0.864803344,25
"-1,968,409",S,S,S,S,3.156186124,7.490472335,1.177123683,5.511409894,4.334286211,137.3266988,25
"-1,967,409",S,S,S,S,2.024338752,9.894242621,0.745016695,8.614920565,7.869903869,388.764176,25
"-1,966,409",S,S,S,S,0.585512025,18.8441741,0.040204792,18.29886687,18.25866208,3118.409408,25
"-1,965,409",S,S,S,N,0.257111198,20.55294913,0.062581595,20.35841952,20.29583793,7893.797738,25
"-1,964,409",S,N,N,N,0.060123037,18.86028846,0.005096427,18.80526185,18.80016542,31269.48731,25
"-1,963,409",S,S,S,S,1.569225406,20.67766324,0.054367198,19.16280503,19.10843783,1217.69873,25
"-1,962,409",MS,S,S,S,2.313036686,20.48604624,0.246641078,18.41965063,18.17300955,785.6775321,25
"-1,961,409",S,S,N,N,0.202159302,22.80481015,0,22.60265085,22.60265085,11180.61382,25
"-1,960,409",S,S,N,N,0.180934491,22.44710646,0.003398152,22.26957012,22.26617197,12306.20643,25
"-1,959,409",S,S,S,N,0.356205061,20.6559534,0.039925028,20.33967337,20.29974834,5698.893857,25
"-1,958,409",MS,M,M,M,2.296034347,7.396456307,0.080133702,5.180555662,5.10042196,222.1404905,25
"-1,957,409",M,M,M,M,3.259380135,3.18660817,0.074471031,0.001699066,-0.072771965,-2.232693395,25
"-1,956,409",M,M,M,M,4.759483985,4.754387465,0.005945924,0.000849404,-0.00509652,-0.107081356,25
"-1,955,409",MSR,MSR,MSR,MR,10.09454483,8.53521695,2.08430649,0.524978614,-1.559327877,-15.44723317,25
"-1,954,409",SR,R,R,N,0.443933483,0.108433373,0.40259864,0.06709853,-0.33550011,-75.57440987,25
"-1,953,409",N,N,N,N,0,0,0,0,0,0,25
"-1,952,409",N,N,N,N,0,0,0,0,0,0,25
"-1,951,409",N,N,N,N,0,0,0,0,0,0,25
"-1,950,409",N,N,N,N,0,0,0,0,0,0,25
"-1,949,409",N,N,N,N,0,0,0,0,0,0,25
"-1,948,409",N,N,N,N,0,0,0,0,0,0,25
"-1,947,409",SR,SR,SR,R,1.074731926,0.066248973,1.024620574,0.016137621,-1.008482953,-93.83576766,25
"-1,946,409",SR,SR,SR,SR,6.241135012,0.943398109,5.818419056,0.520682153,-5.297736903,-84.88419002,25
"-1,945,409",SR,SR,SR,SR,1.486858119,0.870310913,1.114271648,0.497724442,-0.616547206,-41.46644512,25
"-1,944,409",N,N,N,N,0,0,0,0,0,0,25
"-1,943,409",N,N,N,N,0,0,0,0,0,0,25
"-1,982,410",N,N,N,N,0,0,0,0,0,0,25
"-1,981,410",N,N,N,N,0,0,0,0,0,0,25
"-1,980,410",N,N,N,N,0,0,0,0,0,0,25
"-1,979,410",N,N,N,N,0,0,0,0,0,0,25
"-1,978,410",N,N,N,N,0,0,0,0,0,0,25
"-1,977,410",N,N,N,N,0,0,0,0,0,0,25
"-1,976,410",N,N,N,N,0,0,0,0,0,0,25
"-1,975,410",N,N,N,N,0,0,0,0,0,0,25
"-1,974,410",N,N,N,N,0,0,0,0,0,0,25
"-1,973,410",N,N,N,N,0,0,0,0,0,0,25
"-1,972,410",M,N,N,N,0.022931286,0.022931286,0,0,0,0,25
"-1,971,410",M,M,M,M,0.789748036,0.669165414,0.122280929,0.001698307,-0.120582622,-15.2684928,25
"-1,970,410",N,N,N,N,0,0,0,0,0,0,25
"-1,969,410",N,N,N,N,0,0,0,0,0,0,25
"-1,968,410",N,N,N,N,0,0,0,0,0,0,25
"-1,967,410",S,S,N,N,0.231846105,2.593605591,0.136727532,2.498487018,2.361759486,1018.675507,25
"-1,966,410",S,S,S,S,1.593125272,18.82299005,0.217664337,17.44752911,17.22986478,1081.513493,25
"-1,965,410",S,S,S,S,9.55232123,21.06410234,1.52654661,13.03832772,11.51178111,120.5129186,25
"-1,964,410",S,S,S,S,11.59330915,19.2820333,3.022430806,10.71115495,7.68872415,66.32035815,25
"-1,963,410",S,S,S,S,6.077451266,18.06535882,2.380164889,14.36807244,11.98790755,197.2522202,25
"-1,962,410",S,S,S,S,1.191814812,21.03288388,0.041611297,19.88268037,19.84106907,1664.777855,25
"-1,961,410",S,S,S,S,0.909758761,20.91753527,0.026324314,20.03410082,20.00777651,2199.239773,25
"-1,960,410",MS,N,N,N,0.151729659,16.45020889,0.008493054,16.30697229,16.29847924,10741.78861,25
"-1,959,410",M,M,M,M,0.410125834,9.027963979,0,8.617838145,8.617838145,2101.266838,25
"-1,958,410",M,M,M,N,0.263005573,0.685949208,0,0.422943635,0.422943635,160.8116627,25
